	gene_curie	phenotypes	total_phenotypes	homologs	total_homologs	ortholog_phenotypes	total_ortholog_phenotypes
88	HGNC:34496	['not found']	0	[['4930404N11Rik', 'MGI:1921072', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['LOC690617', 'RGD:1593449', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['C7H19orf71', 'NCBIGene:768023', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000043412', 'ENSEMBL:ENSECAG00000043412', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000000882', 'ENSEMBL:ENSFCAG00000000882', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000015682', 'ENSEMBL:ENSOANG00000015682', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000014982', 'ENSEMBL:ENSBTAG00000014982', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000044884', 'ENSEMBL:ENSSSCG00000044884', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000019218', 'ENSEMBL:ENSCAFG00000019218', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000010265', 'ENSEMBL:ENSPTRG00000010265', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000039983', 'ENSEMBL:ENSMMUG00000039983', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000047578', 'ENSEMBL:ENSMODG00000047578', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	12	['not found']	0
89	HGNC:34532	[['chronotype measurement', 'EFO:0008328', ['https://archive.monarchinitiative.org/#gwascatalog']], ['cup-to-disc ratio measurement', 'EFO:0006939', ['https://archive.monarchinitiative.org/#gwascatalog']], ['body weight', 'EFO:0004338', ['https://archive.monarchinitiative.org/#gwascatalog']], ['mean platelet volume', 'EFO:0004584', ['https://archive.monarchinitiative.org/#gwascatalog']]]	4	['not found']	0	['not found']	0
90	HGNC:28386	[['hemoglobin measurement', 'EFO:0004509', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	[['1700016H13Rik', 'MGI:1921468', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Aff1-as1', 'RGD:1564576', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000030276', 'ENSEMBL:ENSCAFG00000030276', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000012119', 'ENSEMBL:ENSECAG00000012119', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000016254', 'ENSEMBL:ENSPTRG00000016254', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000051915', 'ENSEMBL:ENSBTAG00000051915', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000020747', 'ENSEMBL:ENSMODG00000020747', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000059657', 'ENSEMBL:ENSMMUG00000059657', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000036309', 'ENSEMBL:ENSFCAG00000036309', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000032190', 'ENSEMBL:ENSSSCG00000032190', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000029338', 'ENSEMBL:ENSOANG00000029338', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']]]	11	[['Hypothermia', 'HP:0002045', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim']]]	1
91	HGNC:34452	['not found']	0	[['1700034J05Rik', 'MGI:1920594', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['LOC690784', 'RGD:1592184', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000002775', 'ENSEMBL:ENSBTAG00000002775', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000034261', 'ENSEMBL:ENSPTRG00000034261', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000011023', 'ENSEMBL:ENSCAFG00000011023', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000015511', 'ENSEMBL:ENSECAG00000015511', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000014440', 'ENSEMBL:ENSMODG00000014440', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000004106', 'ENSEMBL:ENSMMUG00000004106', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000042244', 'ENSEMBL:ENSFCAG00000042244', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']]]	9	[['no abnormal phenotype detected', 'MP:0002169', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim']]]	1
92	HGNC:21403	[['eosinophil count', 'EFO:0004842', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	[['Gm136', 'MGI:2684982', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['RGD1563056', 'RGD:1563056', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000019515', 'ENSEMBL:ENSECAG00000019515', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000017879', 'ENSEMBL:ENSBTAG00000017879', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000015180', 'ENSEMBL:ENSACAG00000015180', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000034691', 'ENSEMBL:ENSFCAG00000034691', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000022466', 'ENSEMBL:ENSMMUG00000022466', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000000546', 'ENSEMBL:ENSOANG00000000546', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000029521', 'ENSEMBL:ENSPTRG00000029521', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000003058', 'ENSEMBL:ENSCAFG00000003058', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000004301', 'ENSEMBL:ENSSSCG00000004301', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000041425', 'ENSEMBL:ENSMODG00000041425', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	12	['not found']	0
93	HGNC:53443	[['mosquito bite reaction itch intensity measurement', 'EFO:0008377', ['https://archive.monarchinitiative.org/#gwascatalog']], ['mosquito bite reaction size measurement', 'EFO:0008378', ['https://archive.monarchinitiative.org/#gwascatalog']], ['mortality', 'EFO:0004352', ['https://archive.monarchinitiative.org/#gwascatalog']], ['overall survival', 'EFO:0000638', ['https://archive.monarchinitiative.org/#gwascatalog']]]	4	[['Iqcm', 'MGI:1919081', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000029401', 'ENSEMBL:ENSACAG00000029401', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000046099', 'ENSEMBL:ENSPTRG00000046099', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['IQCM', 'ENSEMBL:ENSCAFG00000007842', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000022342', 'ENSEMBL:ENSFCAG00000022342', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000028894', 'ENSEMBL:ENSOANG00000028894', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000047563', 'ENSEMBL:ENSMMUG00000047563', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000029462', 'ENSEMBL:ENSMODG00000029462', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000046163', 'ENSEMBL:ENSRNOG00000046163', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000033875', 'ENSEMBL:ENSECAG00000033875', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000043861', 'ENSEMBL:ENSGALG00000043861', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000035623', 'ENSEMBL:ENSSSCG00000035623', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']]]	12	['not found']	0
94	HGNC:44356	['not found']	0	[['si:dkeyp-72e1.6', 'ZFIN:ZDB-GENE-120215-228', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['si:dkey-16i5.8', 'ZFIN:ZDB-GENE-030131-1207', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['Tmem238l', 'MGI:1918826', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['TMEM238L', 'ENSEMBL:ENSCAFG00000047034', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000049923', 'ENSEMBL:ENSPTRG00000049923', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000034038', 'ENSEMBL:ENSXETG00000034038', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000043086', 'ENSEMBL:ENSECAG00000043086', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000045600', 'ENSEMBL:ENSFCAG00000045600', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']]]	8	['not found']	0
95	HGNC:52384	['not found']	0	[['si:dkeyp-72h1.1', 'ZFIN:ZDB-GENE-050208-447', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['Lbhd2', 'MGI:2685744', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Lbhd2', 'RGD:1560608', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000039552', 'ENSEMBL:ENSECAG00000039552', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000040681', 'ENSEMBL:ENSCAFG00000040681', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000048661', 'ENSEMBL:ENSMMUG00000048661', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000030673', 'ENSEMBL:ENSGALG00000030673', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000051370', 'ENSEMBL:ENSPTRG00000051370', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000039630', 'ENSEMBL:ENSXETG00000039630', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000033577', 'ENSEMBL:ENSFCAG00000033577', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']]]	10	['not found']	0
96	not found	not found	0	not found	0	not found	0
97	HGNC:24687	['not found']	0	['not found']	0	['not found']	0
98	HGNC:34500	['not found']	0	[['Smim10l2a', 'MGI:2443645', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['LOC797202', 'NCBIGene:797202', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000045754', 'ENSEMBL:ENSFCAG00000045754', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000035161', 'ENSEMBL:ENSECAG00000035161', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000048173', 'ENSEMBL:ENSBTAG00000048173', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000033770', 'ENSEMBL:ENSECAG00000033770', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000008336', 'ENSEMBL:ENSFCAG00000008336', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000044208', 'ENSEMBL:ENSPTRG00000044208', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000018903', 'ENSEMBL:ENSCAFG00000018903', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000036818', 'ENSEMBL:ENSXETG00000036818', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000049183', 'ENSEMBL:ENSBTAG00000049183', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000048831', 'ENSEMBL:ENSCAFG00000048831', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000007133', 'ENSEMBL:ENSGALG00000007133', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000025644', 'ENSEMBL:ENSACAG00000025644', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000023820', 'ENSEMBL:ENSACAG00000023820', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000025051', 'ENSEMBL:ENSMODG00000025051', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	16	['not found']	0
99	HGNC:34499	['not found']	0	[['Smim10l2a', 'MGI:2443645', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['LOC797202', 'NCBIGene:797202', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000045754', 'ENSEMBL:ENSFCAG00000045754', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000035161', 'ENSEMBL:ENSECAG00000035161', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000048173', 'ENSEMBL:ENSBTAG00000048173', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000033770', 'ENSEMBL:ENSECAG00000033770', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000008336', 'ENSEMBL:ENSFCAG00000008336', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000044208', 'ENSEMBL:ENSPTRG00000044208', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000018903', 'ENSEMBL:ENSCAFG00000018903', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000036818', 'ENSEMBL:ENSXETG00000036818', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000049183', 'ENSEMBL:ENSBTAG00000049183', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000048831', 'ENSEMBL:ENSCAFG00000048831', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000007133', 'ENSEMBL:ENSGALG00000007133', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000025644', 'ENSEMBL:ENSACAG00000025644', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000023820', 'ENSEMBL:ENSACAG00000023820', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000025051', 'ENSEMBL:ENSMODG00000025051', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	16	['not found']	0
100	HGNC:37272	['not found']	0	['not found']	0	['not found']	0
101	HGNC:53786	[['monocyte count', 'EFO:0005091', ['https://archive.monarchinitiative.org/#gwascatalog']], ['lymphocyte count', 'EFO:0004587', ['https://archive.monarchinitiative.org/#gwascatalog']], ['reading and spelling ability', 'EFO:0005301', ['https://archive.monarchinitiative.org/#gwascatalog']], ['neutrophil percentage of leukocytes', 'EFO:0007990', ['https://archive.monarchinitiative.org/#gwascatalog']]]	4	[['1700029H14Rik', 'MGI:1913751', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['LOC290876', 'RGD:1565445', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000025192', 'ENSEMBL:ENSBTAG00000025192', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000027706', 'ENSEMBL:ENSMODG00000027706', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000054800', 'ENSEMBL:ENSMMUG00000054800', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000039015', 'ENSEMBL:ENSOANG00000039015', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000047848', 'ENSEMBL:ENSPTRG00000047848', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000009566', 'ENSEMBL:ENSSSCG00000009566', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000031102', 'ENSEMBL:ENSFCAG00000031102', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']]]	9	[['Leukopenia', 'HP:0001882', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim']]]	1
102	HGNC:48677	[['Ischemic stroke', 'HP:0002140', ['https://archive.monarchinitiative.org/#gwascatalog']], ['white matter hyperintensity measurement', 'EFO:0005665', ['https://archive.monarchinitiative.org/#gwascatalog']], ['neuroimaging measurement', 'EFO:0004346', ['https://archive.monarchinitiative.org/#gwascatalog']]]	3	['not found']	0	['not found']	0
103	HGNC:42693	[['facial morphology measurement', 'EFO:0007841', ['https://archive.monarchinitiative.org/#gwascatalog']], ['serum IgG glycosylation measurement', 'EFO:0005193', ['https://archive.monarchinitiative.org/#gwascatalog']], ['response to surgery', 'EFO:0009951', ['https://archive.monarchinitiative.org/#gwascatalog']], ['post-operative atrial fibrillation', 'EFO:0009952', ['https://archive.monarchinitiative.org/#gwascatalog']]]	4	['not found']	0	['not found']	0
104	HGNC:34492	['not found']	0	[['1700001P01Rik', 'MGI:1919465', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['LOC691189', 'RGD:1587402', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000017201', 'ENSEMBL:ENSMMUG00000017201', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000016555', 'ENSEMBL:ENSCAFG00000016555', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000042688', 'ENSEMBL:ENSFCAG00000042688', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000034175', 'ENSEMBL:ENSPTRG00000034175', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000037753', 'ENSEMBL:ENSSSCG00000037753', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000032197', 'ENSEMBL:ENSECAG00000032197', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000012631', 'ENSEMBL:ENSMODG00000012631', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000037006', 'ENSEMBL:ENSMODG00000037006', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	10	['not found']	0
105	HGNC:34442	['not found']	0	[['2010003K11Rik', 'MGI:1917111', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['LOC689065', 'RGD:1597421', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000003942', 'ENSEMBL:ENSPTRG00000003942', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000014772', 'ENSEMBL:ENSMMUG00000014772', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000022246', 'ENSEMBL:ENSBTAG00000022246', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000033720', 'ENSEMBL:ENSFCAG00000033720', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000011848', 'ENSEMBL:ENSCAFG00000011848', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000040729', 'ENSEMBL:ENSSSCG00000040729', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000025011', 'ENSEMBL:ENSECAG00000025011', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000043771', 'ENSEMBL:ENSMODG00000043771', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	10	['not found']	0
106	HGNC:53429	[['mean corpuscular hemoglobin', 'EFO:0004527', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	['not found']	0	['not found']	0
107	HGNC:37264	[['body height', 'EFO:0004339', ['https://archive.monarchinitiative.org/#gwascatalog']], ['reticulocyte count', 'EFO:0007986', ['https://archive.monarchinitiative.org/#gwascatalog']]]	2	['not found']	0	['not found']	0
108	HGNC:44201	['not found']	0	[['Arl14epl', 'MGI:2685795', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Arl14epl', 'RGD:1595054', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000013672', 'ENSEMBL:ENSOANG00000013672', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000056563', 'ENSEMBL:ENSMMUG00000056563', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000025398', 'ENSEMBL:ENSMODG00000025398', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000014222', 'ENSEMBL:ENSSSCG00000014222', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000037550', 'ENSEMBL:ENSBTAG00000037550', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000039618', 'ENSEMBL:ENSBTAG00000039618', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000044189', 'ENSEMBL:ENSPTRG00000044189', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000038660', 'ENSEMBL:ENSBTAG00000038660', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000030457', 'ENSEMBL:ENSFCAG00000030457', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000000198', 'ENSEMBL:ENSCAFG00000000198', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000035490', 'ENSEMBL:ENSECAG00000035490', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000051616', 'ENSEMBL:ENSBTAG00000051616', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000038740', 'ENSEMBL:ENSMODG00000038740', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000039184', 'ENSEMBL:ENSXETG00000039184', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000053928', 'ENSEMBL:ENSGALG00000053928', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000029170', 'ENSEMBL:ENSMODG00000029170', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	18	['not found']	0
109	HGNC:53119	['not found']	0	[['Gm18336', 'MGI:5010521', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000048764', 'ENSEMBL:ENSMMUG00000048764', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000041241', 'ENSEMBL:ENSCAFG00000041241', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000021501', 'ENSEMBL:ENSMODG00000021501', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000014684', 'ENSEMBL:ENSECAG00000014684', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000012762', 'ENSEMBL:ENSSSCG00000012762', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000052684', 'ENSEMBL:ENSFCAG00000052684', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000049868', 'ENSEMBL:ENSPTRG00000049868', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000035483', 'ENSEMBL:ENSECAG00000035483', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000028315', 'ENSEMBL:ENSECAG00000028315', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000019178', 'ENSEMBL:ENSCAFG00000019178', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000035599', 'ENSEMBL:ENSSSCG00000035599', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']]]	12	['not found']	0
110	HGNC:27333	['not found']	0	['not found']	0	['not found']	0
111	HGNC:51251	[['diastolic blood pressure', 'EFO:0006336', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	['not found']	0	['not found']	0
112	HGNC:37226	['not found']	0	['not found']	0	['not found']	0
